insurance_type,postal_code,address,city,province,country,unit_apt,name,date_of_birth,move_in_year,occupants,active_home_insurance,ever_insured,num_claims,num_cancellations,multiline_discount,has_monitored_fire_alarm,has_deadbolt_locks,has_monitored_burglar_alarm,has_sprinkler_system,occupants_non_smokers,num_fire_extinguishers,num_mortgages,email,phone,nearest_firehall,nearest_firehydrant,primary_heating,cancellation_month,cancellation_year,claim_month_zero,claim_year_zero,claim_type_zero,claim_month_one,claim_year_one,claim_type_one
H,,,,ON,CANADA,,Kyle Hunt,1997-01-16,2023,3,FALSE,TRUE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,bigballs@gmail.com,7818397978,8,300,wood,1,2022,12,2021,Water Damage Claim,11,2023,Sewer Backup Claim
H,,,,ON,CANADA,,Joseph Perez,1964-01-21,2024,3,FALSE,TRUE,2,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0,2,bigballs@gmail.com,8554654009,16,301,radiant,1,2022,4,2023,Personal Property Claim,1,2021,Other Type of Claim
H,,,,ON,CANADA,232,Dr. Melissa Bowen,1976-12-19,2012,2,FALSE,FALSE,2,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,2,bigballs@gmail.com,8554654009,8,301,none,1,2022,1,2021,Other Type of Claim,5,2022,Wind/Hail Claim
H,,,,ON,CANADA,,Julia Mays,1949-02-03,2017,2,FALSE,FALSE,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,bigballs@gmail.com,2897308160,8,301,geothermal,1,2022,8,2022,Personal Property Claim,9,2025,Other Type of Claim
H,,,,ON,CANADA,,Cody Perez,1952-10-25,2020,1,FALSE,TRUE,0,0,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0,2,bigballs@gmail.com,2897308160,13,300,unknown,1,2022,12,2024,Sewer Backup Claim,8,2025,Fire Claim
H,,,,ON,CANADA,891,Carol Williams,1961-12-03,2021,3,FALSE,FALSE,1,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3,1,bigballs@gmail.com,2897308160,13,301,water,1,2022,6,2024,Other Type of Claim,1,2024,Wind/Hail Claim
H,,,,ON,CANADA,382,Jessica Klein,1972-01-27,2014,3,FALSE,TRUE,0,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,1,1,bigballs@gmail.com,8554654009,16,300,none,1,2022,11,2023,Fire Claim,7,2022,Water Damage Claim
H,,,,ON,CANADA,,Donna Roberts,1967-09-26,2012,1,FALSE,FALSE,1,1,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,1,0,bigballs@gmail.com,2897308160,16,300,wood,1,2022,2,2025,Water Damage Claim,9,2022,Sewer Backup Claim
H,,,,ON,CANADA,143,Mark Carroll,2003-04-30,2020,1,FALSE,FALSE,0,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0,0,bigballs@gmail.com,7818397978,16,300,radiant,1,2022,5,2023,Other Type of Claim,3,2025,Fire Claim
H,,,,ON,CANADA,,Carrie Sampson,1967-05-09,2024,2,FALSE,FALSE,1,2,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,3,1,bigballs@gmail.com,8554654009,16,150,water,1,2022,1,2022,Liability Claim,8,2022,Water Damage Claim
H,,,,ON,CANADA,331,Belinda Barnett,1946-12-24,2023,1,FALSE,TRUE,0,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,3,1,bigballs@gmail.com,2897308160,13,150,water,1,2022,10,2022,Other Type of Claim,12,2022,Wind/Hail Claim
H,,,,ON,CANADA,516,David Wilson,1944-10-22,2023,2,FALSE,FALSE,1,2,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0,2,bigballs@gmail.com,2897308160,5,301,unknown,1,2022,12,2024,Liability Claim,9,2021,Sewer Backup Claim
H,,,,ON,CANADA,995,David Mullins,1989-08-19,2010,1,FALSE,FALSE,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,2,bigballs@gmail.com,8554654009,13,301,water,1,2022,6,2022,Liability Claim,9,2022,Other Type of Claim
H,,,,ON,CANADA,,Crystal Castro,1950-04-23,2009,2,FALSE,FALSE,1,0,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0,2,bigballs@gmail.com,7818397978,5,300,unknown,1,2022,12,2023,Liability Claim,7,2024,Water Damage Claim
H,,,,ON,CANADA,,Michelle Chase,1974-10-18,2020,1,FALSE,TRUE,0,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,3,2,bigballs@gmail.com,8554654009,16,300,electric,1,2022,10,2024,Personal Property Claim,5,2022,Water Damage Claim
H,,,,ON,CANADA,,Lauren Thomas,1977-03-12,2019,2,FALSE,TRUE,2,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,bigballs@gmail.com,8554654009,13,150,oil,1,2022,2,2025,Sewer Backup Claim,9,2024,Fire Claim
H,,,,ON,CANADA,,Robert Gardner,1985-01-04,2011,3,FALSE,TRUE,2,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,2,1,bigballs@gmail.com,7818397978,16,301,unknown,1,2022,3,2022,Liability Claim,1,2024,Wind/Hail Claim
H,,,,ON,CANADA,69,Brandon Chavez,1973-05-06,2015,3,FALSE,FALSE,1,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,3,1,bigballs@gmail.com,2897308160,13,300,water,1,2022,11,2021,Fire Claim,9,2025,Other Type of Claim
H,,,,ON,CANADA,,Dalton Price,2006-06-19,2022,3,FALSE,TRUE,1,2,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,1,1,bigballs@gmail.com,7818397978,16,301,oil,1,2022,1,2025,Water Damage Claim,12,2022,Water Damage Claim
H,,,,ON,CANADA,,Sarah Salazar,1991-03-16,2010,2,FALSE,FALSE,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,2,1,bigballs@gmail.com,8554654009,8,300,geothermal,1,2022,5,2022,Personal Property Claim,5,2022,Liability Claim
H,,,,ON,CANADA,,Amy Bell,1974-01-29,2024,3,FALSE,FALSE,2,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,0,0,bigballs@gmail.com,7818397978,8,150,water,1,2022,3,2022,Sewer Backup Claim,12,2024,Personal Property Claim
H,,,,ON,CANADA,34,Jennifer Kelley,1951-09-15,2017,1,FALSE,FALSE,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,1,bigballs@gmail.com,8554654009,5,301,electric,1,2022,12,2022,Other Type of Claim,5,2023,Sewer Backup Claim
H,,,,ON,CANADA,36,Anthony Owens,1990-06-15,2018,1,FALSE,TRUE,2,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,bigballs@gmail.com,7818397978,8,150,wood,1,2022,7,2022,Liability Claim,10,2025,Other Type of Claim
H,,,,ON,CANADA,214,Lauren Villarreal,2004-07-02,2009,3,FALSE,TRUE,1,2,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,3,1,bigballs@gmail.com,2897308160,8,300,naturalgas,1,2022,7,2023,Personal Property Claim,2,2022,Fire Claim
H,,,,ON,CANADA,92,William Erickson,1980-11-22,2022,3,FALSE,TRUE,2,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,bigballs@gmail.com,2897308160,5,150,none,1,2022,8,2022,Sewer Backup Claim,5,2022,Personal Property Claim
H,,,,ON,CANADA,,Brian Walton,2007-01-21,2009,2,FALSE,FALSE,0,2,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,3,0,bigballs@gmail.com,2897308160,5,300,wood,1,2022,9,2021,Other Type of Claim,9,2022,Other Type of Claim
H,,,,ON,CANADA,,Jonathon Wilson,1997-12-31,2018,3,FALSE,TRUE,1,1,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,3,2,bigballs@gmail.com,2897308160,8,150,wood,1,2022,7,2022,Wind/Hail Claim,4,2023,Sewer Backup Claim
H,,,,ON,CANADA,,Tina Murray,1969-07-19,2024,2,FALSE,TRUE,1,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,bigballs@gmail.com,2897308160,8,300,geothermal,1,2022,2,2025,Sewer Backup Claim,7,2025,Other Type of Claim
H,,,,ON,CANADA,,Samantha Beasley,1945-10-08,2014,2,FALSE,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,bigballs@gmail.com,7818397978,8,301,electric,1,2022,5,2025,Other Type of Claim,8,2025,Fire Claim
H,,,,ON,CANADA,491,Deborah Nguyen,1973-01-28,2024,3,FALSE,FALSE,0,0,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,3,1,bigballs@gmail.com,8554654009,16,300,oil,1,2022,2,2025,Wind/Hail Claim,3,2024,Wind/Hail Claim
H,,,,ON,CANADA,,Connor Vazquez,1971-06-24,2017,2,FALSE,TRUE,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,bigballs@gmail.com,2897308160,5,301,unknown,1,2022,6,2025,Wind/Hail Claim,8,2021,Personal Property Claim
H,,,,ON,CANADA,904,Christopher Roth,1951-04-09,2018,3,FALSE,FALSE,2,1,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,1,0,bigballs@gmail.com,7818397978,13,150,unknown,1,2022,6,2022,Personal Property Claim,7,2022,Water Damage Claim
H,,,,ON,CANADA,,Theresa Smith,1965-05-06,2009,3,FALSE,FALSE,0,1,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,1,2,bigballs@gmail.com,7818397978,8,300,geothermal,1,2022,8,2022,Wind/Hail Claim,10,2023,Fire Claim
H,,,,ON,CANADA,,Rachel Ramos,1964-11-25,2010,2,FALSE,FALSE,1,1,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,3,1,bigballs@gmail.com,8554654009,13,150,radiant,1,2022,9,2025,Personal Property Claim,5,2023,Sewer Backup Claim
H,,,,ON,CANADA,,Hannah Wright,1966-12-19,2012,1,FALSE,TRUE,2,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2,2,bigballs@gmail.com,2897308160,5,301,naturalgas,1,2022,8,2022,Personal Property Claim,1,2024,Water Damage Claim
H,,,,ON,CANADA,263,Samuel Bowers,1952-07-31,2013,1,FALSE,TRUE,2,1,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,3,2,bigballs@gmail.com,2897308160,8,301,wood,1,2022,5,2023,Liability Claim,12,2022,Liability Claim
H,,,,ON,CANADA,,Michelle Smith,1999-08-05,2016,3,FALSE,TRUE,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,3,1,bigballs@gmail.com,8554654009,13,300,oil,1,2022,7,2023,Water Damage Claim,5,2025,Other Type of Claim
H,,,,ON,CANADA,220,Gary Welch,1952-11-05,2009,3,FALSE,TRUE,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,1,1,bigballs@gmail.com,2897308160,5,150,unknown,1,2022,5,2022,Other Type of Claim,5,2023,Liability Claim
H,,,,ON,CANADA,388,Brittany Leon,1964-01-06,2017,1,FALSE,TRUE,0,2,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,1,0,bigballs@gmail.com,2897308160,13,150,geothermal,1,2022,4,2021,Sewer Backup Claim,10,2021,Personal Property Claim
H,,,,ON,CANADA,148,Mr. Joshua Greer,2000-10-10,2017,1,FALSE,TRUE,1,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,1,1,bigballs@gmail.com,8554654009,16,301,none,1,2022,7,2024,Wind/Hail Claim,8,2025,Sewer Backup Claim
H,,,,ON,CANADA,55,Debra Wilson,1963-01-09,2021,3,FALSE,FALSE,2,0,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,3,2,bigballs@gmail.com,8554654009,5,150,geothermal,1,2022,6,2022,Other Type of Claim,2,2021,Sewer Backup Claim
H,,,,ON,CANADA,,Mrs. Erika Wall,1967-04-17,2017,1,FALSE,FALSE,2,2,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,2,2,bigballs@gmail.com,2897308160,5,150,geothermal,1,2022,8,2022,Other Type of Claim,10,2022,Water Damage Claim
H,,,,ON,CANADA,,John Johnson,1980-12-15,2009,3,FALSE,TRUE,1,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,0,bigballs@gmail.com,2897308160,13,300,wood,1,2022,6,2021,Wind/Hail Claim,10,2023,Liability Claim
H,,,,ON,CANADA,,Gloria Davis,1985-10-10,2024,3,FALSE,FALSE,2,1,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,2,0,bigballs@gmail.com,8554654009,5,150,wood,1,2022,9,2022,Sewer Backup Claim,3,2025,Liability Claim
H,,,,ON,CANADA,,Jeffrey Harrell,1950-05-13,2015,3,FALSE,FALSE,1,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3,1,bigballs@gmail.com,2897308160,16,300,wood,1,2022,3,2022,Fire Claim,12,2022,Water Damage Claim
H,,,,ON,CANADA,885,Sophia Adkins,1984-10-06,2010,2,FALSE,FALSE,2,2,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,1,2,bigballs@gmail.com,7818397978,13,300,naturalgas,1,2022,3,2021,Fire Claim,1,2024,Personal Property Claim
H,,,,ON,CANADA,40,Jessica Brooks,1970-02-05,2012,3,FALSE,FALSE,1,1,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2,0,bigballs@gmail.com,8554654009,8,301,none,1,2022,12,2022,Fire Claim,6,2021,Other Type of Claim
H,,,,ON,CANADA,371,Ruben Walker,1961-10-27,2019,2,FALSE,FALSE,1,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,3,0,bigballs@gmail.com,7818397978,13,301,electric,1,2022,4,2022,Water Damage Claim,3,2022,Wind/Hail Claim
H,,,,ON,CANADA,,Jordan Silva,1968-04-08,2009,2,FALSE,TRUE,2,2,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,3,1,bigballs@gmail.com,7818397978,8,300,water,1,2022,8,2024,Other Type of Claim,11,2025,Liability Claim
H,,,,ON,CANADA,,Steven Fischer,1951-12-12,2015,1,FALSE,FALSE,2,1,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,1,0,bigballs@gmail.com,8554654009,5,150,oil,1,2022,8,2025,Other Type of Claim,2,2025,Other Type of Claim
H,,,,ON,CANADA,,Ashley Lopez,1952-03-02,2015,2,FALSE,TRUE,1,0,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,2,2,bigballs@gmail.com,2897308160,16,301,geothermal,1,2022,8,2022,Wind/Hail Claim,4,2025,Fire Claim
H,,,,ON,CANADA,676,Barbara Dawson,1965-06-18,2021,1,FALSE,TRUE,2,0,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,2,0,bigballs@gmail.com,2897308160,8,150,geothermal,1,2022,8,2021,Personal Property Claim,4,2022,Other Type of Claim
H,,,,ON,CANADA,862,Amanda Wagner,1981-11-18,2013,2,FALSE,TRUE,0,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,3,0,bigballs@gmail.com,7818397978,5,300,none,1,2022,11,2025,Sewer Backup Claim,5,2022,Fire Claim
H,,,,ON,CANADA,588,Jeffery Harris,1953-02-08,2023,1,FALSE,FALSE,1,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,3,0,bigballs@gmail.com,8554654009,8,301,naturalgas,1,2022,7,2022,Other Type of Claim,11,2022,Liability Claim
H,,,,ON,CANADA,,Melissa Singh,1993-09-18,2017,1,FALSE,TRUE,2,1,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,3,2,bigballs@gmail.com,8554654009,5,300,electric,1,2022,10,2025,Water Damage Claim,7,2021,Liability Claim
H,,,,ON,CANADA,997,Briana Morrison,1959-06-19,2015,2,FALSE,TRUE,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,2,bigballs@gmail.com,7818397978,5,300,wood,1,2022,11,2024,Sewer Backup Claim,10,2022,Water Damage Claim
H,,,,ON,CANADA,,David Woodard,1986-07-07,2017,3,FALSE,TRUE,2,2,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,3,1,bigballs@gmail.com,7818397978,5,301,naturalgas,1,2022,9,2021,Fire Claim,4,2025,Personal Property Claim
H,,,,ON,CANADA,,Chloe Williams,1957-04-11,2022,2,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,bigballs@gmail.com,8554654009,16,301,naturalgas,1,2022,10,2022,Liability Claim,9,2022,Other Type of Claim
H,,,,ON,CANADA,311,Matthew Turner,1978-08-28,2019,2,FALSE,FALSE,1,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,2,bigballs@gmail.com,2897308160,13,300,unknown,1,2022,2,2021,Fire Claim,9,2021,Water Damage Claim
H,,,,ON,CANADA,,Kevin James,1960-05-26,2018,1,FALSE,FALSE,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,1,bigballs@gmail.com,7818397978,8,150,naturalgas,1,2022,10,2023,Personal Property Claim,11,2022,Other Type of Claim
H,,,,ON,CANADA,,Gloria Jimenez,1962-02-24,2019,1,FALSE,TRUE,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2,0,bigballs@gmail.com,2897308160,13,300,wood,1,2022,1,2025,Liability Claim,6,2021,Fire Claim
H,,,,ON,CANADA,,Zachary Ruiz,1950-01-01,2012,1,FALSE,FALSE,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3,0,bigballs@gmail.com,7818397978,16,150,wood,1,2022,9,2022,Water Damage Claim,3,2023,Other Type of Claim
H,,,,ON,CANADA,585,Kimberly Carter,1981-03-09,2019,2,FALSE,TRUE,2,2,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,2,0,bigballs@gmail.com,2897308160,13,150,wood,1,2022,11,2024,Water Damage Claim,5,2024,Fire Claim
H,,,,ON,CANADA,,Rachel Lee,1976-01-15,2024,1,FALSE,TRUE,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,bigballs@gmail.com,8554654009,13,150,radiant,1,2022,3,2023,Other Type of Claim,12,2023,Other Type of Claim
H,,,,ON,CANADA,,Deborah Wilkinson,1977-12-28,2017,3,FALSE,FALSE,0,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,1,bigballs@gmail.com,7818397978,5,301,wood,1,2022,5,2023,Other Type of Claim,10,2024,Liability Claim
H,,,,ON,CANADA,,Edward White,1973-04-29,2011,1,FALSE,FALSE,1,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,3,2,bigballs@gmail.com,8554654009,5,300,radiant,1,2022,1,2024,Sewer Backup Claim,5,2025,Wind/Hail Claim
H,,,,ON,CANADA,,Sonya Brown,1980-10-03,2014,1,FALSE,FALSE,0,2,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,2,2,bigballs@gmail.com,8554654009,16,300,electric,1,2022,4,2024,Personal Property Claim,2,2024,Wind/Hail Claim
H,,,,ON,CANADA,141,Jane Evans,1959-01-09,2019,2,FALSE,FALSE,0,2,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,3,2,bigballs@gmail.com,8554654009,13,150,radiant,1,2022,7,2022,Sewer Backup Claim,11,2025,Water Damage Claim
H,,,,ON,CANADA,,Stephen Thompson,1988-10-09,2013,2,FALSE,TRUE,0,2,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0,2,bigballs@gmail.com,2897308160,5,150,unknown,1,2022,7,2024,Water Damage Claim,12,2022,Liability Claim
H,,,,ON,CANADA,,Jennifer Hoffman,1998-12-21,2009,1,FALSE,TRUE,2,0,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,3,2,bigballs@gmail.com,8554654009,8,300,water,1,2022,7,2022,Other Type of Claim,5,2022,Water Damage Claim
H,,,,ON,CANADA,,Mr. Jacob Hinton,1992-12-14,2011,3,FALSE,TRUE,0,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1,0,bigballs@gmail.com,7818397978,8,150,geothermal,1,2022,2,2024,Wind/Hail Claim,1,2025,Fire Claim
H,,,,ON,CANADA,,Jesse Weber,1964-08-09,2020,3,FALSE,TRUE,2,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,2,1,bigballs@gmail.com,2897308160,16,300,naturalgas,1,2022,8,2022,Liability Claim,4,2021,Wind/Hail Claim
H,,,,ON,CANADA,475,Thomas Thomas,1983-02-21,2010,3,FALSE,TRUE,2,1,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,2,1,bigballs@gmail.com,8554654009,5,301,none,1,2022,12,2022,Personal Property Claim,8,2022,Water Damage Claim
H,,,,ON,CANADA,688,Michael Reed,1965-04-17,2011,1,FALSE,FALSE,0,1,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,1,1,bigballs@gmail.com,7818397978,8,150,radiant,1,2022,11,2025,Other Type of Claim,7,2022,Personal Property Claim
H,,,,ON,CANADA,686,Kyle Roy,1978-12-31,2011,1,FALSE,FALSE,1,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2,0,bigballs@gmail.com,7818397978,13,300,water,1,2022,9,2021,Wind/Hail Claim,2,2022,Fire Claim
H,,,,ON,CANADA,946,Tricia Long,1952-04-22,2023,2,FALSE,FALSE,1,1,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,1,0,bigballs@gmail.com,8554654009,5,150,none,1,2022,8,2022,Liability Claim,2,2021,Personal Property Claim
H,,,,ON,CANADA,,Donald Sims,1959-12-30,2009,3,FALSE,FALSE,1,2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2,0,bigballs@gmail.com,2897308160,16,300,wood,1,2022,9,2023,Liability Claim,7,2025,Other Type of Claim
H,,,,ON,CANADA,,Andrea Hester,1976-02-20,2021,3,FALSE,TRUE,1,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,2,1,bigballs@gmail.com,8554654009,13,150,unknown,1,2022,2,2022,Liability Claim,12,2022,Water Damage Claim
H,,,,ON,CANADA,,Bethany Hoffman,1979-10-27,2024,1,FALSE,TRUE,0,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,0,bigballs@gmail.com,7818397978,13,300,electric,1,2022,11,2021,Wind/Hail Claim,11,2022,Sewer Backup Claim
H,,,,ON,CANADA,456,Stephanie Mcgrath,1950-02-14,2019,1,FALSE,TRUE,2,1,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,2,0,bigballs@gmail.com,8554654009,16,301,naturalgas,1,2022,9,2022,Personal Property Claim,3,2024,Liability Claim
H,,,,ON,CANADA,,Pamela Jensen,1987-05-20,2024,3,FALSE,TRUE,2,1,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,2,0,bigballs@gmail.com,2897308160,13,301,radiant,1,2022,11,2022,Fire Claim,10,2024,Fire Claim
H,,,,ON,CANADA,942,Whitney Walker,2006-04-25,2016,1,FALSE,FALSE,2,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,3,0,bigballs@gmail.com,2897308160,13,150,geothermal,1,2022,10,2024,Water Damage Claim,7,2022,Sewer Backup Claim
H,,,,ON,CANADA,351,Dr. James Brewer,1972-03-09,2009,1,FALSE,FALSE,2,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,2,bigballs@gmail.com,8554654009,16,150,unknown,1,2022,12,2023,Fire Claim,11,2023,Sewer Backup Claim
H,,,,ON,CANADA,,Chad Rush,1986-04-14,2013,1,FALSE,TRUE,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,2,bigballs@gmail.com,2897308160,16,300,none,1,2022,1,2022,Fire Claim,11,2024,Fire Claim
H,,,,ON,CANADA,,William Miller,1986-05-16,2020,3,FALSE,TRUE,2,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,3,0,bigballs@gmail.com,8554654009,5,150,none,1,2022,4,2022,Water Damage Claim,12,2022,Fire Claim
H,,,,ON,CANADA,,Michael Kelly,1985-09-25,2014,1,FALSE,FALSE,0,0,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,1,2,bigballs@gmail.com,8554654009,5,301,geothermal,1,2022,1,2022,Other Type of Claim,7,2025,Liability Claim
H,,,,ON,CANADA,291,Travis Fuller,1949-12-10,2014,2,FALSE,FALSE,2,1,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,2,1,bigballs@gmail.com,7818397978,13,300,none,1,2022,3,2025,Other Type of Claim,10,2025,Personal Property Claim
H,,,,ON,CANADA,675,Michael Davis,1972-01-01,2024,2,FALSE,FALSE,0,2,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,1,2,bigballs@gmail.com,2897308160,16,300,water,1,2022,7,2025,Other Type of Claim,5,2023,Wind/Hail Claim
H,,,,ON,CANADA,748,Victor Hays,1955-01-13,2015,2,FALSE,TRUE,2,2,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,3,1,bigballs@gmail.com,8554654009,16,150,geothermal,1,2022,8,2022,Sewer Backup Claim,1,2022,Water Damage Claim
H,,,,ON,CANADA,522,Kenneth Green,1952-03-18,2023,3,FALSE,TRUE,2,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3,1,bigballs@gmail.com,7818397978,16,300,radiant,1,2022,7,2024,Other Type of Claim,6,2025,Wind/Hail Claim
H,,,,ON,CANADA,455,Mary Schmidt,1964-03-21,2022,1,FALSE,FALSE,2,1,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,2,bigballs@gmail.com,8554654009,8,300,unknown,1,2022,4,2025,Wind/Hail Claim,2,2025,Other Type of Claim
H,,,,ON,CANADA,,Brittany Simon,1951-08-21,2022,2,FALSE,TRUE,0,0,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,1,bigballs@gmail.com,7818397978,13,301,unknown,1,2022,9,2024,Water Damage Claim,8,2021,Liability Claim
H,,,,ON,CANADA,89,Megan Price,1960-06-05,2009,3,FALSE,TRUE,0,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,bigballs@gmail.com,8554654009,13,150,radiant,1,2022,9,2023,Other Type of Claim,12,2023,Other Type of Claim
H,,,,ON,CANADA,,John Robinson,2000-12-21,2022,2,FALSE,TRUE,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,0,2,bigballs@gmail.com,7818397978,13,300,naturalgas,1,2022,10,2023,Liability Claim,3,2021,Liability Claim
H,,,,ON,CANADA,338,Jose Rodriguez,1950-08-15,2021,1,FALSE,FALSE,0,2,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0,2,bigballs@gmail.com,7818397978,8,301,naturalgas,1,2022,3,2024,Wind/Hail Claim,7,2021,Liability Claim
H,,,,ON,CANADA,72,Elizabeth Robinson DVM,1988-04-19,2010,2,FALSE,FALSE,2,1,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,0,0,bigballs@gmail.com,7818397978,16,150,wood,1,2022,3,2023,Liability Claim,4,2025,Wind/Hail Claim
H,,,,ON,CANADA,,Kyle Taylor,1979-07-22,2021,2,FALSE,TRUE,2,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,2,2,bigballs@gmail.com,7818397978,16,300,radiant,1,2022,1,2024,Fire Claim,1,2022,Personal Property Claim
H,,,,ON,CANADA,,Mackenzie Smith,1964-12-30,2024,1,FALSE,TRUE,1,0,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,bigballs@gmail.com,8554654009,8,301,naturalgas,1,2022,11,2024,Water Damage Claim,7,2022,Liability Claim
