insurance_type,postal_code,address,city,province,country,unit_apt,name,date_of_birth,move_in_year,occupants,active_home_insurance,ever_insured,num_claims,num_cancellations,multiline_discount,has_monitored_fire_alarm,has_deadbolt_locks,has_monitored_burglar_alarm,has_sprinkler_system,occupants_non_smokers,num_fire_extinguishers,num_mortgages,email,phone,nearest_firehall,nearest_firehydrant,primary_heating,cancellation_month,cancellation_year,claim_month_zero,claim_year_zero,claim_type_zero,claim_month_one,claim_year_one,claim_type_one
H,M8A7E3,12550 Wood Garden,Hannamouth,ON,CANADA,240,Kevin Bennett,1984-11-12,2010,2,FALSE,TRUE,0,0,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,2,1,bigballs@gmail.com,7818397978,16,300,geothermal,1,2022,5,2024,Water Damage Claim,5,2024,Water Damage Claim
H,N5S6T5,8055 Ronald Cape Apt. 990,Jasminefort,ON,CANADA,,Michael Myers,1986-07-03,2020,2,FALSE,TRUE,0,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2,0,bigballs@gmail.com,8554654009,13,301,water,1,2022,9,2022,Fire Claim,11,2022,Liability Claim
H,M2G 9X7,108 Joseph Parkways,Mcguiremouth,ON,CANADA,777,Ms. Cathy Murray,1994-07-31,2021,3,FALSE,TRUE,2,2,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1,2,bigballs@gmail.com,8554654009,16,301,wood,1,2022,3,2022,Sewer Backup Claim,5,2022,Sewer Backup Claim
H,L4J4G3,1475 Harris River,Lake Joshuaville,ON,CANADA,,Daniel Townsend,1969-08-26,2023,3,FALSE,FALSE,1,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,2,bigballs@gmail.com,7818397978,16,301,electric,1,2022,9,2021,Water Damage Claim,7,2024,Other Type of Claim
H,P6T7K1,80781 Jennifer Park,Taylorland,ON,CANADA,439,Richard Macdonald,1992-08-22,2011,1,FALSE,TRUE,1,2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,3,1,bigballs@gmail.com,2897308160,5,301,water,1,2022,8,2022,Fire Claim,9,2021,Liability Claim
H,M6Y2P1,99919 Michelle Plain,Aaronside,ON,CANADA,109,Robert Hancock,1981-07-20,2022,2,FALSE,TRUE,2,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,0,0,bigballs@gmail.com,8554654009,13,301,unknown,1,2022,11,2021,Fire Claim,10,2025,Other Type of Claim
H,P9Y1L1,49291 Davis Road,Joshuachester,ON,CANADA,341,Craig Gillespie,1956-08-13,2021,3,FALSE,TRUE,1,2,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,2,1,bigballs@gmail.com,2897308160,13,150,none,1,2022,11,2022,Other Type of Claim,9,2025,Sewer Backup Claim
H,L2N9X1,3491 Richard Circles,Kathrynfurt,ON,CANADA,,Katelyn Knight,1983-02-08,2012,1,FALSE,FALSE,0,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2,3,bigballs@gmail.com,8554654009,8,150,geothermal,1,2022,3,2024,Fire Claim,2,2021,Personal Property Claim
H,N2N8V9,0365 Jonathan Ferry Suite 327,Tracyfort,ON,CANADA,,Michelle Luna,1958-09-22,2019,3,FALSE,FALSE,0,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,3,0,bigballs@gmail.com,7818397978,16,301,radiant,1,2022,1,2021,Other Type of Claim,10,2022,Liability Claim
H,M6A 4R6,346 Aaron Mill,Lisaton,ON,CANADA,,Kenneth Booth,1995-02-21,2023,1,FALSE,TRUE,0,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,0,0,bigballs@gmail.com,2897308160,8,300,unknown,1,2022,5,2023,Liability Claim,6,2022,Other Type of Claim
H,N2M 9V5,9324 Mullen Fork Apt. 822,Port Cynthiatown,ON,CANADA,529,Andrew Moore,1990-12-31,2024,2,FALSE,TRUE,2,0,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,2,0,bigballs@gmail.com,8554654009,16,301,none,1,2022,8,2022,Fire Claim,11,2021,Other Type of Claim
H,L7J2S1,58477 Smith Flat Apt. 791,Port Vickie,ON,CANADA,416,Katherine Perez,1986-10-11,2022,1,FALSE,FALSE,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,2,bigballs@gmail.com,7818397978,8,301,oil,1,2022,12,2024,Liability Claim,7,2022,Water Damage Claim
H,P8J1C6,41775 Dickerson Spring Apt. 150,North Angela,ON,CANADA,288,Anthony Russell,1946-04-20,2023,2,FALSE,TRUE,0,1,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,3,3,bigballs@gmail.com,8554654009,16,300,water,1,2022,6,2024,Water Damage Claim,1,2025,Sewer Backup Claim
H,N5A 2S1,4513 Samantha View Apt. 532,Ginaburgh,ON,CANADA,475,Jordan Contreras MD,2006-06-18,2009,3,FALSE,TRUE,1,1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,3,3,bigballs@gmail.com,2897308160,16,300,water,1,2022,1,2022,Sewer Backup Claim,4,2022,Personal Property Claim
H,M9B 1P5,0244 Nicholas Village Suite 646,Thompsonside,ON,CANADA,,Judith Hoffman,1990-01-10,2015,3,FALSE,TRUE,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2,0,bigballs@gmail.com,2897308160,5,300,wood,1,2022,12,2021,Sewer Backup Claim,7,2022,Liability Claim
H,N7K7M8,248 Hunt Points,Lake Josephstad,ON,CANADA,,Carol Rollins,1974-12-28,2013,2,FALSE,TRUE,2,2,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,1,3,bigballs@gmail.com,7818397978,5,301,radiant,1,2022,3,2023,Personal Property Claim,3,2022,Fire Claim
H,L9M 8K8,988 Nicole Square,Johnstonburgh,ON,CANADA,,Chelsea Hensley,2005-04-24,2017,3,FALSE,TRUE,0,2,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,2,0,bigballs@gmail.com,7818397978,16,300,wood,1,2022,10,2023,Personal Property Claim,11,2024,Wind/Hail Claim
H,N6X5A3,42350 Matthew Junctions Suite 775,West Matthewfort,ON,CANADA,610,Glenn Schmidt,1977-07-14,2024,1,FALSE,TRUE,1,2,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,2,3,bigballs@gmail.com,2897308160,8,150,water,1,2022,2,2023,Liability Claim,8,2021,Water Damage Claim
H,L2T 4C6,32096 Williams Motorway,Port Tonyastad,ON,CANADA,815,Patricia Pollard,1952-06-09,2015,2,FALSE,FALSE,1,0,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,3,1,bigballs@gmail.com,2897308160,5,150,none,1,2022,2,2022,Sewer Backup Claim,11,2025,Water Damage Claim
H,M4L 2G8,74236 Flynn Causeway Suite 952,North Zacharyshire,ON,CANADA,,Thomas George,1994-04-25,2024,2,FALSE,FALSE,0,0,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,0,2,bigballs@gmail.com,8554654009,5,150,none,1,2022,1,2025,Liability Claim,9,2022,Fire Claim
H,M8N 2N3,4981 Turner Mission Suite 036,East Lindsayton,ON,CANADA,497,Deborah Cunningham,1982-12-04,2011,2,FALSE,TRUE,0,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,3,3,bigballs@gmail.com,7818397978,13,301,electric,1,2022,5,2025,Water Damage Claim,4,2022,Wind/Hail Claim
H,P7V 8X3,18256 Ronald Rest Apt. 299,South Gabriel,ON,CANADA,,Shaun Meyer,1944-09-03,2023,3,FALSE,TRUE,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,2,bigballs@gmail.com,2897308160,16,150,wood,1,2022,8,2025,Personal Property Claim,7,2021,Liability Claim
H,N3X9X2,689 Steven Station,Foleyshire,ON,CANADA,,Melanie Gutierrez,1992-12-20,2010,3,FALSE,TRUE,0,1,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,2,0,bigballs@gmail.com,2897308160,8,301,water,1,2022,9,2022,Personal Property Claim,12,2023,Personal Property Claim
H,L2V5V7,01977 Kelly Isle Apt. 386,Melanieview,ON,CANADA,493,Kevin Scott,1992-06-17,2020,3,FALSE,FALSE,1,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,2,2,bigballs@gmail.com,2897308160,16,300,oil,1,2022,5,2024,Liability Claim,5,2024,Wind/Hail Claim
H,L2R 2P2,510 Collier Extension,Lake Madisonberg,ON,CANADA,505,Mariah Moreno,1999-07-22,2015,3,FALSE,FALSE,0,1,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,0,1,bigballs@gmail.com,8554654009,16,150,wood,1,2022,12,2023,Personal Property Claim,9,2022,Other Type of Claim
H,L5G 5J2,6898 Tammy Streets,Port Justin,ON,CANADA,601,Jenny Ashley,1970-07-01,2018,1,FALSE,TRUE,0,2,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,3,0,bigballs@gmail.com,8554654009,13,150,none,1,2022,1,2021,Liability Claim,6,2023,Wind/Hail Claim
H,K9N1J1,96825 Hall Expressway,Port Jeremyshire,ON,CANADA,,James Schwartz,1975-01-15,2012,2,FALSE,FALSE,0,2,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,2,0,bigballs@gmail.com,2897308160,13,300,wood,1,2022,3,2025,Wind/Hail Claim,1,2024,Water Damage Claim
H,M3M 7L4,5289 Jordan Landing,Port Keithfort,ON,CANADA,,Timothy Miller,1971-01-20,2016,3,FALSE,FALSE,1,2,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,2,3,bigballs@gmail.com,8554654009,13,300,oil,1,2022,12,2023,Other Type of Claim,5,2022,Fire Claim
H,N5E9C8,94615 Joy Haven Suite 333,Evelyntown,ON,CANADA,624,Richard Webster,2004-07-22,2018,3,FALSE,TRUE,2,2,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,2,2,bigballs@gmail.com,7818397978,16,150,geothermal,1,2022,3,2024,Wind/Hail Claim,5,2022,Sewer Backup Claim
H,L6M 4J6,7273 Matthew Road Suite 209,Lake Charlesland,ON,CANADA,,Jason Koch,1958-07-30,2018,2,FALSE,FALSE,2,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,2,bigballs@gmail.com,2897308160,16,301,wood,1,2022,12,2022,Other Type of Claim,10,2022,Sewer Backup Claim
H,N8A6T2,78998 Autumn Well,Kellertown,ON,CANADA,,Brenda Brown,1977-12-04,2018,2,FALSE,TRUE,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,bigballs@gmail.com,7818397978,8,301,geothermal,1,2022,12,2022,Wind/Hail Claim,6,2025,Personal Property Claim
H,M1S6B5,6592 Alvarado Vista,Patrickmouth,ON,CANADA,902,Timothy Stephenson,1974-07-31,2012,1,FALSE,TRUE,0,0,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,1,2,bigballs@gmail.com,2897308160,5,300,wood,1,2022,7,2022,Water Damage Claim,4,2025,Liability Claim
H,M8H 3B3,56382 Jessica Lake Apt. 899,Port Aaron,ON,CANADA,,Cody Luna,1968-09-12,2024,1,FALSE,TRUE,1,2,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,0,3,bigballs@gmail.com,7818397978,13,301,geothermal,1,2022,6,2024,Sewer Backup Claim,3,2021,Other Type of Claim
H,M5H 8G4,8790 Kelly Hill Apt. 809,Lake John,ON,CANADA,181,Michele Reed,1946-06-26,2014,3,FALSE,FALSE,2,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,2,1,bigballs@gmail.com,2897308160,16,301,naturalgas,1,2022,9,2023,Personal Property Claim,11,2021,Liability Claim
H,L5X9E6,159 Coleman Shores,New David,ON,CANADA,,Timothy Hall,1996-02-07,2019,3,FALSE,FALSE,0,1,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,3,2,bigballs@gmail.com,8554654009,5,300,oil,1,2022,10,2024,Liability Claim,7,2022,Other Type of Claim
H,N6V6P5,60226 Smith Court,North Stacy,ON,CANADA,397,Jordan Hall,1962-02-22,2013,3,FALSE,FALSE,1,2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,3,2,bigballs@gmail.com,2897308160,8,150,electric,1,2022,7,2022,Other Type of Claim,2,2022,Other Type of Claim
H,K6H9J9,859 Paul Valley Apt. 266,New Angela,ON,CANADA,187,Charles Bryant,1950-05-09,2010,3,FALSE,FALSE,2,2,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,1,0,bigballs@gmail.com,7818397978,8,300,none,1,2022,12,2023,Other Type of Claim,8,2022,Water Damage Claim
H,L1P9E3,2360 Kayla Circle,Pollardton,ON,CANADA,364,Cody Harrell,1988-10-29,2024,1,FALSE,FALSE,0,0,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,1,3,bigballs@gmail.com,8554654009,16,301,unknown,1,2022,10,2023,Personal Property Claim,8,2022,Sewer Backup Claim
H,L1Y 3A3,99224 Carrie Club Apt. 439,East Jackside,ON,CANADA,,Tanya Lee,1998-11-24,2017,1,FALSE,TRUE,2,2,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,1,1,bigballs@gmail.com,8554654009,13,301,wood,1,2022,7,2022,Wind/Hail Claim,12,2024,Wind/Hail Claim
H,L8K7B1,350 Lynch Centers Suite 927,Port Grant,ON,CANADA,,Elizabeth Rush,1970-02-14,2014,3,FALSE,FALSE,1,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,3,bigballs@gmail.com,8554654009,5,300,electric,1,2022,7,2022,Fire Claim,6,2025,Wind/Hail Claim
H,L9P 2K8,9042 Oliver Knolls Apt. 053,East Brian,ON,CANADA,,Michael Strickland,1974-01-09,2021,2,FALSE,TRUE,0,1,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,1,2,bigballs@gmail.com,2897308160,13,300,unknown,1,2022,8,2023,Personal Property Claim,10,2023,Personal Property Claim
H,N5A2R6,35611 Molina Mills,Port Lindsay,ON,CANADA,410,Rebecca Gutierrez,1994-12-05,2017,2,FALSE,FALSE,2,0,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,2,2,bigballs@gmail.com,8554654009,5,150,naturalgas,1,2022,6,2021,Sewer Backup Claim,3,2022,Fire Claim
H,L3C6V4,479 Elizabeth Orchard,New Timothybury,ON,CANADA,,Katie Garcia,1977-10-05,2009,3,FALSE,FALSE,2,2,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,1,3,bigballs@gmail.com,8554654009,16,300,water,1,2022,2,2025,Wind/Hail Claim,1,2021,Wind/Hail Claim
H,K5N 9C3,613 Jones Fort,North Jared,ON,CANADA,62,Devin Holder,1975-06-15,2024,3,FALSE,TRUE,0,2,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,2,2,bigballs@gmail.com,8554654009,8,150,oil,1,2022,9,2025,Wind/Hail Claim,4,2022,Water Damage Claim
H,K1E 1A7,22401 Hernandez Glens Suite 563,Lake Carlbury,ON,CANADA,622,Jeremy Taylor,1979-10-04,2019,1,FALSE,TRUE,2,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,2,1,bigballs@gmail.com,8554654009,8,300,wood,1,2022,3,2021,Wind/Hail Claim,10,2022,Other Type of Claim
H,N6E 7S5,5903 Christine Run,New Larry,ON,CANADA,344,Natasha Baker,2003-06-04,2018,3,FALSE,FALSE,1,2,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,1,1,bigballs@gmail.com,7818397978,16,300,water,1,2022,8,2024,Fire Claim,9,2021,Water Damage Claim
H,N2H9S4,232 Jennifer Crossing Suite 625,Norrismouth,ON,CANADA,,Andrew Nguyen,1950-12-02,2024,3,FALSE,FALSE,0,1,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,1,1,bigballs@gmail.com,8554654009,16,150,electric,1,2022,5,2024,Sewer Backup Claim,11,2023,Fire Claim
H,M9T 9A7,1759 Rodriguez Coves,Paulberg,ON,CANADA,504,Sarah Charles,1972-05-22,2015,2,FALSE,FALSE,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,3,bigballs@gmail.com,2897308160,8,150,unknown,1,2022,7,2022,Liability Claim,7,2024,Personal Property Claim
H,M2P 7C5,1727 Lisa Track,New Donnatown,ON,CANADA,,Shawn Oconnell,1963-09-13,2013,3,FALSE,TRUE,0,0,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,3,3,bigballs@gmail.com,8554654009,16,150,wood,1,2022,1,2021,Sewer Backup Claim,2,2025,Liability Claim
H,N8V 3L5,390 Todd Rest,Port Randall,ON,CANADA,,Derrick Woodard,2003-04-25,2010,2,FALSE,FALSE,2,0,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,3,1,bigballs@gmail.com,8554654009,5,301,wood,1,2022,1,2021,Other Type of Claim,6,2023,Liability Claim
H,N8S7C4,00763 Acosta Curve Suite 937,Lake Chad,ON,CANADA,781,Scott Cook,1983-12-10,2018,1,FALSE,FALSE,1,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2,0,bigballs@gmail.com,7818397978,13,301,wood,1,2022,4,2021,Fire Claim,7,2021,Sewer Backup Claim
H,L7E 6C7,66719 Torres Ridge Suite 902,Woodfort,ON,CANADA,242,Stanley Curtis,1951-12-25,2024,3,FALSE,TRUE,1,2,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,0,1,bigballs@gmail.com,2897308160,8,301,naturalgas,1,2022,8,2022,Liability Claim,2,2021,Other Type of Claim
H,M8R7R9,1156 Kevin Villages,Lake Kennethfurt,ON,CANADA,,Christopher Gonzalez,2005-06-09,2012,2,FALSE,TRUE,0,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1,3,bigballs@gmail.com,2897308160,13,301,radiant,1,2022,8,2022,Sewer Backup Claim,5,2021,Personal Property Claim
H,K3X 8T6,6193 Williamson Lodge Apt. 372,Jenniferfort,ON,CANADA,,Kristen Pearson,1946-10-22,2023,2,FALSE,TRUE,1,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,2,3,bigballs@gmail.com,8554654009,13,300,radiant,1,2022,6,2022,Liability Claim,6,2022,Personal Property Claim
H,M1G9K8,028 Jessica Isle,South Elizabethton,ON,CANADA,264,Douglas Warren II,1963-04-06,2019,2,FALSE,FALSE,1,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,1,3,bigballs@gmail.com,8554654009,16,301,water,1,2022,7,2025,Personal Property Claim,4,2024,Other Type of Claim
H,N6X 3T4,1726 Roberts Common Apt. 724,Christopherburgh,ON,CANADA,756,Scott Gill,1999-10-21,2020,2,FALSE,FALSE,2,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,3,2,bigballs@gmail.com,8554654009,13,150,unknown,1,2022,7,2021,Water Damage Claim,9,2022,Water Damage Claim
H,L1B3S9,8331 Powell Valley Apt. 284,Zimmermanfort,ON,CANADA,867,Joseph Perez,1955-10-05,2020,3,FALSE,TRUE,1,0,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,1,2,bigballs@gmail.com,8554654009,8,301,radiant,1,2022,3,2023,Other Type of Claim,2,2021,Fire Claim
H,M8J 1P3,547 Anna Rapids Suite 941,Davisbury,ON,CANADA,,Karen Liu,1957-09-13,2021,3,FALSE,FALSE,0,2,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,1,2,bigballs@gmail.com,2897308160,16,301,electric,1,2022,11,2024,Personal Property Claim,4,2022,Water Damage Claim
H,M3R 1T4,9575 Edward Meadow Apt. 568,Lake Hunter,ON,CANADA,,Jeffery Watts,1999-09-06,2022,2,FALSE,FALSE,2,2,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0,0,bigballs@gmail.com,8554654009,5,150,unknown,1,2022,11,2022,Water Damage Claim,7,2023,Water Damage Claim
H,P6J 6T9,9544 Kelley Prairie Apt. 760,East Josephberg,ON,CANADA,87,Jessica Marshall,1973-02-25,2009,1,FALSE,TRUE,2,0,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,3,3,bigballs@gmail.com,8554654009,8,300,water,1,2022,8,2021,Fire Claim,5,2022,Wind/Hail Claim
H,N5Y 7E1,4193 Melton Circles Apt. 440,Debbieville,ON,CANADA,,Kimberly Davis,1984-10-21,2010,3,FALSE,FALSE,0,0,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,0,bigballs@gmail.com,7818397978,8,300,water,1,2022,7,2023,Fire Claim,6,2025,Sewer Backup Claim
H,K9M3H9,4019 Christopher Green,Robinsonberg,ON,CANADA,322,Robert Harrington,2001-05-09,2024,2,FALSE,FALSE,0,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,3,0,bigballs@gmail.com,7818397978,13,300,unknown,1,2022,12,2022,Water Damage Claim,3,2021,Water Damage Claim
H,M1N7X2,7926 Brown Forges Suite 700,Port Brian,ON,CANADA,636,Jared Beard,1985-08-01,2014,2,FALSE,TRUE,0,2,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,0,1,bigballs@gmail.com,8554654009,13,150,water,1,2022,8,2023,Personal Property Claim,6,2025,Liability Claim
H,M7C9M5,308 Ruiz Spring Apt. 596,Margaretport,ON,CANADA,547,Cynthia Cooper,1987-06-02,2017,2,FALSE,FALSE,0,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,3,3,bigballs@gmail.com,7818397978,5,300,electric,1,2022,4,2024,Water Damage Claim,7,2022,Other Type of Claim
H,N5J1L7,3660 Samantha Island Suite 899,Jonesborough,ON,CANADA,,Christopher Jackson,1971-02-19,2012,1,FALSE,FALSE,2,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,1,2,bigballs@gmail.com,8554654009,13,301,radiant,1,2022,6,2021,Wind/Hail Claim,5,2022,Personal Property Claim
H,P8R1E6,8355 Michele Forks Suite 600,New Harold,ON,CANADA,446,David Norris,1979-08-18,2011,2,FALSE,TRUE,2,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,3,0,bigballs@gmail.com,7818397978,13,301,none,1,2022,6,2025,Sewer Backup Claim,10,2023,Fire Claim
H,K4G 2N8,73156 Lauren Locks Suite 537,New Ericachester,ON,CANADA,,Amber Sullivan,1950-10-03,2020,2,FALSE,TRUE,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,3,2,bigballs@gmail.com,8554654009,13,150,radiant,1,2022,4,2022,Sewer Backup Claim,8,2021,Fire Claim
H,N2P 8E6,36246 Castillo Cove Apt. 542,Port Omar,ON,CANADA,354,Samantha Delgado,1983-11-06,2020,2,FALSE,FALSE,0,1,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,1,3,bigballs@gmail.com,2897308160,5,301,oil,1,2022,5,2024,Liability Claim,12,2023,Wind/Hail Claim
H,K3L4X8,05776 Angela Mission Apt. 074,Edgarshire,ON,CANADA,,Raymond Morales,1945-01-05,2012,2,FALSE,FALSE,2,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0,2,bigballs@gmail.com,2897308160,5,300,electric,1,2022,4,2024,Liability Claim,6,2022,Sewer Backup Claim
H,L9P1T5,59332 Zachary Park,Robertsonfurt,ON,CANADA,,Zachary Henry,1989-11-25,2009,1,FALSE,TRUE,1,2,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,2,2,bigballs@gmail.com,2897308160,5,301,oil,1,2022,2,2022,Wind/Hail Claim,2,2023,Sewer Backup Claim
H,M2Y 7B6,511 Jacob Park,Figueroaborough,ON,CANADA,143,Monique Martin,1951-08-12,2013,2,FALSE,FALSE,0,2,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,0,2,bigballs@gmail.com,8554654009,8,150,naturalgas,1,2022,4,2022,Personal Property Claim,6,2025,Water Damage Claim
H,M1J7C4,276 Valerie Loaf,Danielberg,ON,CANADA,135,Samantha Strickland,1949-11-04,2020,2,FALSE,TRUE,1,2,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,2,0,bigballs@gmail.com,7818397978,13,150,radiant,1,2022,3,2022,Fire Claim,10,2022,Wind/Hail Claim
H,P1A1N9,113 Omar Points,Port Jeffrey,ON,CANADA,502,Elizabeth Murphy,1994-04-22,2013,3,FALSE,TRUE,0,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,bigballs@gmail.com,8554654009,13,300,oil,1,2022,3,2025,Fire Claim,10,2024,Wind/Hail Claim
H,L3S9P6,019 Robinson Square Suite 131,Christensenside,ON,CANADA,,Eric Salas,1959-07-25,2009,1,FALSE,FALSE,0,0,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0,0,bigballs@gmail.com,7818397978,16,301,radiant,1,2022,10,2022,Fire Claim,3,2023,Other Type of Claim
H,N6P4J9,42060 Jackson Glens Suite 143,Lake Kayla,ON,CANADA,470,Antonio Cardenas,1994-09-02,2024,2,FALSE,FALSE,2,1,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,2,1,bigballs@gmail.com,7818397978,5,300,geothermal,1,2022,9,2025,Water Damage Claim,12,2021,Other Type of Claim
H,P1S 6X3,7131 Andersen Bridge Suite 147,Port Tinaland,ON,CANADA,991,Jeffery Moore,1963-09-07,2015,3,FALSE,FALSE,1,1,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,3,0,bigballs@gmail.com,7818397978,5,150,electric,1,2022,4,2024,Personal Property Claim,9,2022,Water Damage Claim
H,N7B8G1,435 Cole Club Suite 614,Parkerchester,ON,CANADA,331,Alexandra Hess,2002-09-28,2023,1,FALSE,TRUE,1,2,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0,0,bigballs@gmail.com,7818397978,16,301,none,1,2022,4,2022,Other Type of Claim,10,2022,Fire Claim
H,M3B 9G8,839 Joshua Corner,Port Debra,ON,CANADA,,Megan Ferguson,1955-07-25,2017,1,FALSE,FALSE,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2,1,bigballs@gmail.com,8554654009,16,301,unknown,1,2022,6,2022,Wind/Hail Claim,6,2025,Wind/Hail Claim
H,P3P9N7,069 Joseph Fields,Johnport,ON,CANADA,,Brian Stewart,2001-05-02,2020,2,FALSE,FALSE,0,2,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,0,2,bigballs@gmail.com,7818397978,5,300,naturalgas,1,2022,7,2023,Personal Property Claim,7,2023,Personal Property Claim
H,M7K8X2,408 Alvarez Trail,Susanburgh,ON,CANADA,,Becky Gould,2005-10-23,2018,2,FALSE,FALSE,2,2,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,1,0,bigballs@gmail.com,8554654009,13,301,geothermal,1,2022,2,2025,Sewer Backup Claim,5,2025,Liability Claim
H,L1Y 2R4,846 Zuniga Rue,Chandlershire,ON,CANADA,686,April Burton,1978-10-23,2021,3,FALSE,FALSE,1,1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2,1,bigballs@gmail.com,8554654009,13,300,wood,1,2022,3,2024,Water Damage Claim,11,2022,Fire Claim
H,K6N 7J4,48124 Golden Oval,Benjaminhaven,ON,CANADA,931,Carlos Howe,1950-03-21,2015,2,FALSE,FALSE,2,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0,0,bigballs@gmail.com,7818397978,16,150,water,1,2022,8,2023,Other Type of Claim,10,2024,Wind/Hail Claim
H,P3H6S4,54966 Kayla Summit,East Adam,ON,CANADA,757,Ronald Payne,1971-04-28,2015,2,FALSE,TRUE,2,0,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,0,2,bigballs@gmail.com,2897308160,5,300,naturalgas,1,2022,5,2025,Other Type of Claim,1,2024,Wind/Hail Claim
